x-axis,2
second,Volt
-229.9900E-03,+143.9095E-03
-229.7600E-03,+2.5534573E+00
-229.5300E-03,+581.0955E-03
-229.3000E-03,-2.4314673E+00
-229.0700E-03,-1.1023216E+00
-228.8400E-03,+2.0710452E+00
-228.6100E-03,+1.6665226E+00
-228.3800E-03,-1.6676482E+00
-228.1500E-03,-2.0269447E+00
-227.9200E-03,+1.1866231E+00
-227.6900E-03,+2.3901407E+00
-227.4600E-03,-622.4221E-03
-227.2300E-03,-2.5495578E+00
-227.0000E-03,-16.8945E-03
-226.7700E-03,+2.5132563E+00
-226.5400E-03,+661.4975E-03
-226.3100E-03,-2.3510653E+00
-226.0800E-03,-1.3435276E+00
-225.8500E-03,+1.9906432E+00
-225.6200E-03,+1.8675276E+00
-225.3900E-03,-1.6274472E+00
-225.1600E-03,-2.1877487E+00
-224.9300E-03,+1.1062211E+00
-224.7000E-03,+2.4303417E+00
-224.4700E-03,-461.6181E-03
-224.2400E-03,-2.5520703E+00
-224.0100E-03,-177.6985E-03
-223.7800E-03,+2.4730552E+00
-223.5500E-03,+822.3015E-03
-223.3200E-03,-2.2706633E+00
-223.0900E-03,-1.4239296E+00
-222.8600E-03,+1.9906432E+00
-222.6300E-03,+1.8675276E+00
-222.4000E-03,-1.4264422E+00
-222.1700E-03,-2.2681507E+00
-221.9400E-03,+865.0151E-03
-221.7100E-03,+2.4730552E+00
-221.4800E-03,-260.6131E-03
-221.2500E-03,-2.5118693E+00
-221.0200E-03,-378.7035E-03
-220.7900E-03,+2.4730552E+00
-220.5600E-03,+942.9045E-03
-220.3300E-03,-2.1902613E+00
-220.1000E-03,-1.5445326E+00
-219.8700E-03,+1.7896382E+00
-219.6400E-03,+2.0685326E+00
-219.4100E-03,-1.3058392E+00
-219.1800E-03,-2.3485527E+00
-218.9500E-03,+704.2110E-03
-218.7200E-03,+2.5107437E+00
-218.4900E-03,-59.6080E-03
-218.2600E-03,-2.5495578E+00
-218.0300E-03,-539.5075E-03
-217.8000E-03,+2.4328542E+00
-217.5700E-03,+1.1841105E+00
-217.3400E-03,-2.1500603E+00
-217.1100E-03,-1.6651357E+00
-216.8800E-03,+1.6690352E+00
-216.6500E-03,+2.1087336E+00
-216.4200E-03,-1.1450352E+00
-216.1900E-03,-2.3510653E+00
-215.9600E-03,+543.4070E-03
-215.7300E-03,+2.5132563E+00
-215.5000E-03,+20.7940E-03
-215.2700E-03,-2.5118693E+00
-215.0400E-03,-740.5126E-03
-214.8100E-03,+2.3524522E+00
-214.5800E-03,+1.2243115E+00
-214.3500E-03,-1.9892563E+00
-214.1200E-03,-1.7857387E+00
-213.8900E-03,+1.5886331E+00
-213.6600E-03,+2.1891357E+00
-213.4300E-03,-1.1048342E+00
-213.2000E-03,-2.4289548E+00
-212.9700E-03,+422.8040E-03
-212.7400E-03,+2.5534573E+00
-212.5100E-03,+141.3970E-03
-212.2800E-03,-2.4716683E+00
-212.0500E-03,-861.1156E-03
-211.8200E-03,+2.3122512E+00
-211.5900E-03,+1.3851156E+00
-211.3600E-03,-1.9490553E+00
-211.1300E-03,-1.8661407E+00
-210.9000E-03,+1.3876281E+00
-210.6700E-03,+2.2695377E+00
-210.4400E-03,-863.6281E-03
-210.2100E-03,-2.4716683E+00
-209.9800E-03,+302.2010E-03
-209.7500E-03,+2.5534573E+00
-209.5200E-03,+380.0904E-03
-209.2900E-03,-2.4314673E+00
-209.0600E-03,-1.0219196E+00
-208.8300E-03,+2.2318492E+00
-208.6000E-03,+1.5861206E+00
-208.3700E-03,-1.7882512E+00
-208.1400E-03,-2.0269447E+00
-207.9100E-03,+1.3474271E+00
-207.6800E-03,+2.3097387E+00
-207.4500E-03,-662.6231E-03
-207.2200E-03,-2.5093568E+00
-206.9900E-03,+143.9095E-03
-206.7600E-03,+2.5534573E+00
-206.5300E-03,+460.4925E-03
-206.3000E-03,-2.3912663E+00
-206.0700E-03,-1.1425226E+00
-205.8400E-03,+2.1514472E+00
-205.6100E-03,+1.6665226E+00
-205.3800E-03,-1.7480502E+00
-205.1500E-03,-2.1073467E+00
-204.9200E-03,+1.1464221E+00
-204.6900E-03,+2.3901407E+00
-204.4600E-03,-504.3317E-03
-204.2300E-03,-2.5118693E+00
-204.0000E-03,-57.0955E-03
-203.7700E-03,+2.5132563E+00
-203.5400E-03,+621.2965E-03
-203.3100E-03,-2.3108643E+00
-203.0800E-03,-1.2631256E+00
-202.8500E-03,+1.9504422E+00
-202.6200E-03,+1.7469246E+00
-202.3900E-03,-1.5470452E+00
-202.1600E-03,-2.1475477E+00
-201.9300E-03,+985.6181E-03
-201.7000E-03,+2.4328542E+00
-201.4700E-03,-421.4171E-03
-201.2400E-03,-2.5495578E+00
-201.0100E-03,-217.8995E-03
-200.7800E-03,+2.4730552E+00
-200.5500E-03,+822.3015E-03
-200.3200E-03,-2.3108643E+00
