x-axis,2
second,Volt
-229.9900E-03,-687.4875E-03
-229.7600E-03,+7.1391457E+00
-229.5300E-03,+1.6994472E+00
-229.3000E-03,-7.5342212E+00
-229.0700E-03,-4.1045730E+00
-228.8400E-03,+5.9331156E+00
-228.6100E-03,+5.3175377E+00
-228.3800E-03,-5.1221609E+00
-228.1500E-03,-6.9186433E+00
-227.9200E-03,+2.9180402E+00
-227.6900E-03,+7.1391457E+00
-227.4600E-03,-1.7050755E+00
-227.2300E-03,-7.9362313E+00
-227.0000E-03,-888.4925E-03
-226.7700E-03,+7.3401507E+00
-226.5400E-03,+2.3024623E+00
-226.3100E-03,-7.5216584E+00
-226.0800E-03,-4.5065830E+00
-225.8500E-03,+5.7321105E+00
-225.6200E-03,+5.5185427E+00
-225.3900E-03,-4.7201509E+00
-225.1600E-03,-6.9312062E+00
-224.9300E-03,+2.3150251E+00
-224.7000E-03,+7.3275879E+00
-224.4700E-03,-1.3030654E+00
-224.2400E-03,-7.7352263E+00
-224.0100E-03,-1.4915076E+00
-223.7800E-03,+7.7295980E+00
-223.5500E-03,+2.7044723E+00
-223.3200E-03,-6.9312062E+00
-223.0900E-03,-5.1095981E+00
-222.8600E-03,+5.3301005E+00
-222.6300E-03,+5.9205527E+00
-222.4000E-03,-4.5191458E+00
-222.1700E-03,-7.1322112E+00
-221.9400E-03,+2.1140200E+00
-221.7100E-03,+7.9306030E+00
-221.4800E-03,-700.0503E-03
-221.2500E-03,-8.1246735E+00
-221.0200E-03,-1.8935177E+00
-220.7900E-03,+6.9381407E+00
-220.5600E-03,+3.1064824E+00
-220.3300E-03,-6.9312062E+00
-220.1000E-03,-5.3106031E+00
-219.8700E-03,+4.9280904E+00
-219.6400E-03,+5.9205527E+00
-219.4100E-03,-3.7151257E+00
-219.1800E-03,-7.1322112E+00
-218.9500E-03,+1.5110050E+00
-218.7200E-03,+7.1391457E+00
-218.4900E-03,-298.0403E-03
-218.2600E-03,-7.9362313E+00
-218.0300E-03,-2.0945227E+00
-217.8000E-03,+6.9255779E+00
-217.5700E-03,+3.5084924E+00
-217.3400E-03,-6.5291961E+00
-217.1100E-03,-5.5116082E+00
-216.8800E-03,+4.7270854E+00
-216.6500E-03,+6.3225628E+00
-216.4200E-03,-3.5141207E+00
-216.1900E-03,-7.7226634E+00
-215.9600E-03,+1.3099999E+00
-215.7300E-03,+7.7295980E+00
-215.5000E-03,+304.9748E-03
-215.2700E-03,-7.7352263E+00
-215.0400E-03,-2.8985428E+00
-214.8100E-03,+6.5361306E+00
-214.5800E-03,+3.9105025E+00
-214.3500E-03,-6.1271860E+00
-214.1200E-03,-5.9136182E+00
-213.8900E-03,+4.1240703E+00
-213.6600E-03,+6.3351256E+00
-213.4300E-03,-2.9111056E+00
-213.2000E-03,-7.7226634E+00
-212.9700E-03,+518.5427E-03
-212.7400E-03,+7.5411558E+00
-212.5100E-03,+304.9748E-03
-212.2800E-03,-7.9362313E+00
-212.0500E-03,-2.8985428E+00
-211.8200E-03,+6.3351256E+00
-211.5900E-03,+4.3125125E+00
-211.3600E-03,-6.1271860E+00
-211.1300E-03,-6.1146232E+00
-210.9000E-03,+3.9230653E+00
-210.6700E-03,+6.7245728E+00
-210.4400E-03,-2.5090956E+00
-210.2100E-03,-7.5342212E+00
-209.9800E-03,+317.5376E-03
-209.7500E-03,+7.5411558E+00
-209.5200E-03,+1.4984422E+00
-209.2900E-03,-7.7226634E+00
-209.0600E-03,-3.7025629E+00
-208.8300E-03,+6.3351256E+00
-208.6000E-03,+4.5135176E+00
-208.3700E-03,-5.5241710E+00
-208.1400E-03,-6.3156283E+00
-207.9100E-03,+3.3200502E+00
-207.6800E-03,+7.3275879E+00
-207.4500E-03,-2.1070855E+00
-207.2200E-03,-7.7352263E+00
-206.9900E-03,-285.4775E-03
-206.7600E-03,+7.1391457E+00
-206.5300E-03,+1.6994472E+00
-206.3000E-03,-7.1322112E+00
-206.0700E-03,-3.9035679E+00
-205.8400E-03,+5.9331156E+00
-205.6100E-03,+5.1165326E+00
-205.3800E-03,-5.3231659E+00
-205.1500E-03,-6.9186433E+00
-204.9200E-03,+3.1190452E+00
-204.6900E-03,+6.9381407E+00
-204.4600E-03,-1.5040704E+00
-204.2300E-03,-8.1246735E+00
-204.0000E-03,-687.4875E-03
-203.7700E-03,+7.5411558E+00
-203.5400E-03,+2.1014572E+00
-203.3100E-03,-7.3206534E+00
-203.0800E-03,-4.5065830E+00
-202.8500E-03,+5.7321105E+00
-202.6200E-03,+5.3175377E+00
-202.3900E-03,-4.7201509E+00
-202.1600E-03,-6.9186433E+00
-201.9300E-03,+2.5160301E+00
-201.7000E-03,+7.7295980E+00
-201.4700E-03,-1.3030654E+00
-201.2400E-03,-8.3256785E+00
-201.0100E-03,-1.2905026E+00
-200.7800E-03,+7.3401507E+00
-200.5500E-03,+2.5034673E+00
